origin_lga,dest_lga,origin_suburb,origin_tourism_region,origin_centroid_lat,origin_centroid_lon,dest_suburb,dest_tourism_region,dest_centroid_lat,dest_centroid_lon,n_trips,n_devices,avg_distance_km,pct_weekday,pct_weekday_am_peak,pct_weekday_pm_peak,pct_weekend,pct_weekend_am_peak,pct_weekend_pm_peak
Indigo,Hume,Beechworth,High Country,-36.20557771357384,146.69736456603127,Craigieburn,Melbourne,-37.61916005016096,144.88102921785145,18143,7890,225.34256083850994,73.1135975307281,14.67783718238439,4.315714049495673,26.886402469271896,5.616491208730641,0.7826710025905308
Stonnington,Wodonga,Toorak,Melbourne,-37.854614836621806,145.0219008455041,Wodonga,Murray East,-36.13081072902897,146.88050092664582,18120,7687,252.94538355163743,72.30684326710816,15.601545253863133,2.384105960264901,27.693156732891833,5.6677704194260485,0.9823399558498896
Golden Plains,Whitehorse,Inverleigh,Geelong and the Bellarine,-37.88176728103576,143.97487535936617,Blackburn,Melbourne,-37.82779628566941,145.15180793313468,18115,4908,103.50343792729085,69.5390560309136,17.079768147943692,3.00303615788021,30.46094396908639,6.6464256141319344,1.192382003864201
Wodonga,Greater Dandenong,Wodonga,Murray East,-36.13081072902897,146.88050092664582,Dandenong,Melbourne,-37.98494274359324,145.18828325174346,18111,5723,255.04641825930702,76.51151234056651,17.646734029043124,3.2300811661421234,23.488487659433492,5.377947103969963,1.1208657721826514
Benalla,Boroondara,Benalla,High Country,-36.55001680847989,145.99286983902664,Hawthorn East,Melbourne,-37.82287315293132,145.05963609635518,18109,6761,163.90835227857275,70.30205974929594,15.384615384615385,2.197802197802198,29.697940250704068,5.842398807222928,0.8559279916063836
Mount Alexander,Campaspe,Langley,Bendigo Loddon,-37.0586987197156,144.23384889363635,Cornella,Central Murray,-36.23436338726099,144.80628852374232,18098,6399,104.92837680537504,68.23958448447343,12.592551663167201,2.1659851917338933,31.76041551552658,4.901094043540723,0.652005746491325
Colac Otway,Port Phillip,Colac,Great Ocean Road,-38.438595295656384,143.62213312593246,Balaclava (Vic.),Melbourne,-37.86126130816699,144.9806954443348,18054,5314,135.0311059502983,66.96023041985156,13.481776891547579,2.3928215353938187,33.039769580148445,5.932203389830509,1.1244045640855211
Swan Hill,Ballarat,Goschen,Mallee,-35.21981010945133,143.40895947635028,Winter Valley,Ballarat,-37.560758619880346,143.84044028877062,18031,2459,263.1502687414189,65.73678664522213,12.123564971438078,3.0724862736398424,34.26321335477788,7.015695191614442,1.636071210692696
Hepburn,Port Phillip,Daylesford,Spa Country,-37.347546002481,144.06228219784037,South Melbourne,Melbourne,-37.86126130816699,144.9806954443348,18028,5367,99.03842954838555,64.72154426447749,14.39982249833592,2.5127579321056133,35.27845573552252,6.661859329931217,1.2092300865320613
Wangaratta,Monash,Wangaratta (Vic.),High Country,-36.376466908422685,146.3351540678262,Mount Waverley,Melbourne,-37.89728696736875,145.1372060686583,17996,7066,199.67954258274074,72.38830851300288,14.803289619915535,2.7839519893309626,27.61169148699711,5.062236052456101,0.7612802845076684
Warrnambool,Hobsons Bay,Warrnambool,Great Ocean Road,-38.372664592107945,142.48930319101447,Newport (Vic.),Melbourne,-37.85356511810348,144.8386623163088,17992,4082,213.48336578831677,68.552690084482,14.517563361493998,3.6238328145842593,31.447309915518005,6.447309915518009,1.6785237883503779
Brimbank,Swan Hill,Taylors Lakes,Melbourne,-37.75105319149853,144.79832932276742,Swan Hill,Mallee,-35.21981010945133,143.40895947635028,17966,3923,307.6397534084555,75.05287765779806,15.367917176889682,4.463987532004898,24.94712234220194,4.9983301792274295,1.024156740509852
Melbourne,Buloke,West Melbourne,Melbourne,-37.81361503191175,144.9567973261259,Banyan,Wimmera,-36.107713736719475,143.06516459947323,17965,4821,253.42248174860487,72.73587531310882,15.196214862232118,3.0615084887280823,27.26412468689118,5.538547175062622,1.1967715001391594
Glen Eira,Strathbogie,Caulfield North,Melbourne,-37.8980879886572,145.04147896041195,Violet Town,Goulburn,-36.783789547174315,145.39165623925777,17958,6477,127.71276286708915,69.69038868470876,15.146452834391358,3.3466978505401492,30.309611315291235,6.303597282548168,0.9355162044771134
Swan Hill,Brimbank,Swan Hill,Mallee,-35.21981010945133,143.40895947635028,Taylors Lakes,Melbourne,-37.75105319149853,144.79832932276742,17956,3923,307.63975340845565,74.35954555580308,13.644464245934508,3.8705725105814217,25.640454444196926,5.385386500334151,1.370015593673424
Whitehorse,Golden Plains,Forest Hill (Vic.),Melbourne,-37.82779628566941,145.15180793313468,Smythesdale,Geelong and the Bellarine,-37.88176728103576,143.97487535936617,17951,4837,103.50343792729086,70.57545540638405,17.820734220934767,3.0861790429502536,29.424544593615952,6.623586429725363,1.2255584647094868
Bass Coast,Greater Bendigo,Wonthaggi,Phillip Island,-38.527845172196216,145.4582565574395,West Bendigo,Bendigo Loddon,-36.76159987473658,144.2964199597455,17929,3024,221.43560960540015,68.68760109320095,14.33989625745998,2.9672597467789616,31.31239890679904,6.821350884042612,1.3441909755145296
Yarra,Wangaratta,Fitzroy (Vic.),Melbourne,-37.79922896810677,144.9942746667229,Wangaratta (Vic.),High Country,-36.376466908422685,146.3351540678262,17868,7646,197.9205085669338,72.90687262144615,15.55294381016342,2.4401164092231924,27.093127378553838,5.417506156256996,1.1473024401164091
Boroondara,Benalla,Camberwell (Vic.),Melbourne,-37.82287315293132,145.05963609635518,Benalla,High Country,-36.55001680847989,145.99286983902664,17864,6709,163.90835227857258,70.12427227944468,15.153381101656963,2.2895208240035823,29.875727720555307,6.079265562024182,1.203537841468876
Wodonga,Merri-bek,Baranduda,Murray East,-36.13081072902897,146.88050092664582,Brunswick (Vic.),Melbourne,-37.738661275700835,144.94915330064092,17853,6302,247.8398227322653,72.11112978210946,14.602587800369685,3.1143225228252955,27.88887021789055,5.970985268582312,1.0138352097686665
Loddon,Macedon Ranges,Dingee,Bendigo Loddon,-36.44905906042991,143.90306228580994,New Gisborne,Macedon,-37.38513245836307,144.59317056983807,17853,6582,120.82119455717371,72.42480255419257,13.566347392595082,2.73343415672436,27.575197445807426,5.321234526410127,0.49291435613062234
Greater Bendigo,Bass Coast,Kangaroo Flat (Vic.),Bendigo Loddon,-36.76159987473658,144.2964199597455,Cowes,Phillip Island,-38.527845172196216,145.4582565574395,17813,2976,221.43560960540012,68.94964351877843,14.034693762982092,2.7844832425756474,31.05035648122158,6.517711783528883,1.3248750912255094
Murrindindi,Port Phillip,Strath Creek,High Country,-37.317331170312265,145.55869351856012,Balaclava (Vic.),Melbourne,-37.86126130816699,144.9806954443348,17812,5940,79.06780830204869,65.59622726251965,15.264989894453176,2.037951942510667,34.403772737480345,6.905456995284077,1.02178306759488
Macedon Ranges,Strathbogie,Kyneton,Macedon,-37.38513245836307,144.59317056983807,Graytown,Goulburn,-36.783789547174315,145.39165623925777,17801,6127,97.40554894470027,70.43424526711982,14.886804112128532,3.022302117858547,29.565754732880173,5.263749227571485,0.8875905847986069
Nillumbik,Moira,Doreen,Yarra Valley and the Dandenong Ranges,-37.66204789541416,145.15236919085785,Yarroweyah,Central Murray,-36.0172158101163,145.67529156599454,17735,3412,188.7232159729334,70.29038624189455,15.675218494502396,3.270369326191148,29.70961375810544,6.2588102621934025,1.4547504933746829
Mount Alexander,Whitehorse,Elphinstone (Vic.),Bendigo Loddon,-37.0586987197156,144.23384889363635,Box Hill (Vic.),Melbourne,-37.82779628566941,145.15180793313468,17721,5188,117.81741561599702,64.53924722081148,14.553354776818464,2.1894926922859885,35.46075277918853,7.07070707070707,0.829524293211444
Corangamite,Boroondara,Stonyford,Great Ocean Road,-38.32578838880479,143.08576051085686,Hawthorn (Vic.),Melbourne,-37.82287315293132,145.05963609635518,17720,5589,181.6008046344428,68.83747178329571,13.99548532731377,2.8893905191873586,31.16252821670429,6.111738148984198,1.3092550790067718
Port Phillip,Hepburn,St Kilda East,Melbourne,-37.86126130816699,144.9806954443348,Sailors Falls,Spa Country,-37.347546002481,144.06228219784037,17716,5268,99.03842954838555,67.93858658839467,14.94694061864981,2.579589072025288,32.06141341160533,6.98803341612102,1.2023030029352
Moira,Nillumbik,Yarrawonga (Vic.),Central Murray,-36.0172158101163,145.67529156599454,Research,Yarra Valley and the Dandenong Ranges,-37.66204789541416,145.15236919085785,17693,3421,188.7232159729337,67.98733962584073,14.40117560617193,3.085966201322557,32.012660374159275,6.081501158650314,1.4977674786638784
Strathbogie,Macedon Ranges,Goulburn Weir,Goulburn,-36.783789547174315,145.39165623925777,Newham,Macedon,-37.38513245836307,144.59317056983807,17693,6033,97.4055489447003,67.32040920137908,12.914712033007403,1.842536596394054,32.67959079862092,5.239360198948736,0.853444865200927
Mansfield,Bayside (Vic.),Merrijig (Mansfield - Vic.),High Country,-37.07924310158439,146.07790953829777,Brighton (Vic.),Melbourne,-37.93621358551396,145.01540741538258,17678,3656,133.65400324518484,61.72643964249349,13.07840253422333,1.9968322208394613,38.273560357506504,7.302862314741487,1.0691254666817513
Boroondara,Corangamite,Hawthorn East,Melbourne,-37.82287315293132,145.05963609635518,Camperdown (Vic.),Great Ocean Road,-38.32578838880479,143.08576051085686,17673,5470,181.60080463444262,70.03338425847338,15.758501669212924,3.089458496010864,29.96661574152662,6.22418378317207,1.142986476546144
Warrnambool,Bayside (Vic.),Warrnambool,Great Ocean Road,-38.372664592107945,142.48930319101447,Brighton (Vic.),Melbourne,-37.93621358551396,145.01540741538258,17644,4319,226.13800938631474,68.87893901609613,15.302652459759692,2.7431421446384037,31.121060983903874,6.721831784175923,1.0031738834731354
Greater Dandenong,Wodonga,Keysborough,Melbourne,-37.98494274359324,145.18828325174346,Baranduda,Murray East,-36.13081072902897,146.88050092664582,17631,5301,255.04641825930725,76.54131926719981,14.446145992853495,3.0514434802336794,23.458680732800183,4.7926946854971355,1.3498950711814417
Merri-bek,Wodonga,Glenroy (Vic.),Melbourne,-37.738661275700835,144.94915330064092,Wodonga,Murray East,-36.13081072902897,146.88050092664582,17629,6081,247.83982273226562,72.34102898632935,15.63900391400533,3.029099778773612,27.65897101367066,5.836973169209825,1.321685858528561
Casey,Corangamite,Cranbourne East,Melbourne,-38.05979577052403,145.30002452714226,Koallah,Great Ocean Road,-38.32578838880479,143.08576051085686,17616,4281,195.75112101348736,69.141689373297,16.73478655767484,2.804268846503179,30.858310626702995,6.176203451407812,1.0615349682107176
Moira,Banyule,Strathmerton,Central Murray,-36.0172158101163,145.67529156599454,Montmorency,Melbourne,-37.731159685348366,145.08095050285937,17606,4802,197.77719328078626,68.25514029308191,14.245143701011017,2.703623764625696,31.744859706918092,5.606043394297398,1.1302964898330115
Mitchell,Alpine,Tallarook,Goulburn,-37.28781680323136,145.011313351489,Selwyn (Vic.),High Country,-36.68935497217605,146.9374192928282,17585,6975,183.5545508317003,71.11742962752345,13.790162069945977,2.013079328973557,28.88257037247654,4.071651976116008,0.5914131361956213
Whittlesea,Alpine,Epping (Vic.),Melbourne,-37.64732987572091,145.04883542188267,Porepunkah,High Country,-36.68935497217605,146.9374192928282,17585,4628,198.3623505211201,69.79812340062553,14.734148421950527,2.9968723343758885,30.201876599374465,6.113164628945124,1.0634063121978958
Ballarat,Swan Hill,Miners Rest,Ballarat,-37.560758619880346,143.84044028877062,Lake Boga,Mallee,-35.21981010945133,143.40895947635028,17578,2327,263.1502687414185,67.59585845943793,14.074411195812948,2.872909318466265,32.404141540562065,7.168050972806918,1.3141426783479349
Mornington Peninsula,Mildura,Rye,Peninsula,-38.29235403626136,145.02040683307882,Mildura,Mallee,-34.25054742529868,142.13043425406676,17569,3081,518.6815445383398,66.61733735556948,14.850019921452558,3.045136319653936,33.38266264443053,6.801753087825146,1.3489669303887528
Yarra,Strathbogie,Fairfield (Vic.),Melbourne,-37.79922896810677,144.9942746667229,Nagambie,Goulburn,-36.783789547174315,145.39165623925777,17558,7977,118.25703477278978,70.06492766829935,14.694156509853059,2.517370998974826,29.935072331700653,5.81501309944185,0.9796104339902039
Port Phillip,Warrnambool,Balaclava (Vic.),Melbourne,-37.86126130816699,144.9806954443348,Warrnambool,Great Ocean Road,-38.372664592107945,142.48930319101447,17541,5033,225.24194424430465,70.89675617125592,16.412975314976343,2.719343252950231,29.103243828744084,6.214012884100108,0.9976626190068982
Glenelg,Wyndham,Portland (Vic.),Great Ocean Road,-38.1809219998933,141.5541321643919,Tarneit,Melbourne,-37.880242042143955,144.68509738538478,17541,3700,276.24636980293917,69.84208425973434,14.035687817114189,3.1013055127985862,30.15791574026566,6.288124964369192,1.4594378883758052
Moira,Mornington Peninsula,Yarrawonga (Vic.),Central Murray,-36.0172158101163,145.67529156599454,Baxter,Peninsula,-38.29235403626136,145.02040683307882,17540,3389,259.55346115587855,65.09122006841505,12.941847206385404,2.805017103762828,34.90877993158495,6.351197263397948,1.3911060433295324
Bayside (Vic.),Mansfield,Hampton (Vic.),Melbourne,-37.93621358551396,145.01540741538258,Bonnie Doon (Vic.),High Country,-37.07924310158439,146.07790953829777,17518,3592,133.65400324518453,65.6353465007421,14.847585340792326,2.3804087224569015,34.364653499257905,7.32389542185181,0.9761388286334056
Wangaratta,Knox,Wangaratta (Vic.),High Country,-36.376466908422685,146.3351540678262,Scoresby,Melbourne,-37.88130381273568,145.2535422439721,17483,4926,192.85356667621573,69.07281359034491,15.19190070354058,2.9342790138992165,30.927186409655093,5.536807184121718,1.2755247955156437
Bayside (Vic.),Warrnambool,Brighton East,Melbourne,-37.93621358551396,145.01540741538258,Dennington,Great Ocean Road,-38.372664592107945,142.48930319101447,17481,4280,226.13800938631454,69.06355471654939,16.37206109490304,2.705794862994108,30.936445283450603,7.150620673874493,1.2127452662891138
Strathbogie,Hobsons Bay,Euroa,Goulburn,-36.783789547174315,145.39165623925777,Spotswood,Melbourne,-37.85356511810348,144.8386623163088,17472,6656,128.61233525053382,69.00755494505495,13.822115384615385,3.159340659340659,30.992445054945055,6.181318681318682,0.7726648351648352
Mildura,Mornington Peninsula,Ouyen,Mallee,-34.25054742529868,142.13043425406676,Safety Beach (Vic.),Peninsula,-38.29235403626136,145.02040683307882,17447,2989,518.6815445383398,66.89975353929042,13.933627557746316,2.980455092566057,33.10024646070958,6.482489826331174,1.427179457786439
Whitehorse,Mount Alexander,Burwood (Vic.),Melbourne,-37.82779628566941,145.15180793313468,Elphinstone (Vic.),Bendigo Loddon,-37.0586987197156,144.23384889363635,17438,5092,117.81741561599686,68.44821653859387,14.995985778185572,2.7698130519554995,31.551783461406124,6.267920633100125,0.8659249913980961
Banyule,Moira,Heidelberg West,Melbourne,-37.731159685348366,145.08095050285937,Nathalia,Central Murray,-36.0172158101163,145.67529156599454,17437,4674,197.77719328078646,70.35040431266847,15.794001261684922,2.896140391122326,29.649595687331537,6.153581464701497,0.9749383494867236
Benalla,Casey,Benalla,High Country,-36.55001680847989,145.99286983902664,Clyde (Vic.),Melbourne,-38.05979577052403,145.30002452714226,17435,5585,178.71272410211182,72.02753082879266,14.872383137367365,3.3610553484370516,27.972469171207344,5.357040435904789,0.9979925437338687
Port Phillip,Colac Otway,Elwood,Melbourne,-37.86126130816699,144.9806954443348,Colac,Great Ocean Road,-38.438595295656384,143.62213312593246,17420,5170,135.03110595029833,67.76119402985074,14.758897818599312,3.0597014925373136,32.23880597014925,6.526980482204363,0.975889781859931
Benalla,Brimbank,Baddaginnie,High Country,-36.55001680847989,145.99286983902664,Cairnlea,Melbourne,-37.75105319149853,144.79832932276742,17416,7084,170.41870623019773,75.14928801102434,14.601515847496554,4.702572347266881,24.850711988975654,4.81166743224621,0.798116674322462
Alpine,Whittlesea,Porepunkah,High Country,-36.68935497217605,146.9374192928282,Mernda,Melbourne,-37.64732987572091,145.04883542188267,17403,4443,198.36235052112005,66.1839912658737,13.331034879043843,2.5340458541630753,33.8160087341263,6.745963339654083,1.3560880307992875
Knox,Wangaratta,Wantirna,Melbourne,-37.88130381273568,145.2535422439721,Wangaratta (Vic.),High Country,-36.376466908422685,146.3351540678262,17393,4840,192.8535666762159,70.31564422468809,14.787558213074226,3.2081872017478292,29.684355775311904,5.916173173115621,1.2878744322428564
Alpine,Yarra,Bright (Vic.),High Country,-36.68935497217605,146.9374192928282,Alphington,Melbourne,-37.79922896810677,144.9942746667229,17385,4667,211.68898992724732,65.46448087431695,12.913431118780558,2.9680759275237274,34.53551912568306,6.551624964049468,1.345987920621225
Casey,Glenelg,Cranbourne,Melbourne,-38.05979577052403,145.30002452714226,Portland (Vic.),Great Ocean Road,-38.1809219998933,141.5541321643919,17379,3107,327.9404355976185,71.6784625122274,17.101099027562,2.5663156683353474,28.321537487772595,6.358248460786006,0.9839461418953911
Colac Otway,Maribyrnong,Colac,Great Ocean Road,-38.438595295656384,143.62213312593246,Footscray,Melbourne,-37.7939409789262,144.8815601628791,17375,4874,131.4430883336959,64.85755395683454,12.776978417266188,3.2345323741007195,35.142446043165464,6.1985611510791365,2.3942446043165466
Mansfield,Mitchell,Bonnie Doon (Vic.),High Country,-37.07924310158439,146.07790953829777,Wallan,Goulburn,-37.28781680323136,145.011313351489,17371,5161,97.29315510663288,64.88975879339128,12.76840711530712,2.0666628288526856,35.11024120660872,5.9697196476886765,0.736860284382016
Alpine,Benalla,Gapsted,High Country,-36.68935497217605,146.9374192928282,Glenrowan West,High Country,-36.55001680847989,145.99286983902664,17363,7793,85.70931859102171,58.572827276392324,9.526003570811497,1.5780683061682887,41.42717272360767,5.978229568622933,0.9790934746299603
Monash,Wangaratta,Mount Waverley,Melbourne,-37.89728696736875,145.1372060686583,Wangaratta South,High Country,-36.376466908422685,146.3351540678262,17350,6586,199.67954258274077,73.2507204610951,15.440922190201729,3.089337175792507,26.749279538904897,5.360230547550432,0.956772334293948
Warrnambool,Banyule,Warrnambool,Great Ocean Road,-38.372664592107945,142.48930319101447,Ivanhoe (Vic.),Melbourne,-37.731159685348366,145.08095050285937,17272,3693,237.86353607350122,73.03149606299213,15.62065771190366,3.2422417786012043,26.968503937007878,5.72024085224641,1.0653080129689672
Corangamite,Casey,Pomborneit,Great Ocean Road,-38.32578838880479,143.08576051085686,Narre Warren,Melbourne,-38.05979577052403,145.30002452714226,17272,4333,195.7511210134877,67.24177860120426,14.827466419638721,2.3622047244094486,32.75822139879574,6.982399258916165,1.1000463177396942
Banyule,Warrnambool,Rosanna,Melbourne,-37.731159685348366,145.08095050285937,Warrnambool,Great Ocean Road,-38.372664592107945,142.48930319101447,17210,3649,237.86353607350176,73.22486926205694,16.124346310284718,3.6897152818128998,26.775130737943055,6.205694363742011,1.0923881464264962
Mildura,Hobsons Bay,Irymple (Vic.),Mallee,-34.25054742529868,142.13043425406676,Altona Meadows,Melbourne,-37.85356511810348,144.8386623163088,17209,3373,468.7560260424589,72.64803300598524,15.183915393108258,3.922366203730606,27.35196699401476,5.781858329943635,1.3888081817653553
Hobsons Bay,Mildura,Altona North,Melbourne,-37.85356511810348,144.8386623163088,Neds Corner,Mallee,-34.25054742529868,142.13043425406676,17205,3298,468.7560260424588,73.55419936065097,16.315024702121477,4.202266782911944,26.445800639349027,6.381865736704446,1.1682650392327811
Casey,Benalla,Narre Warren,Melbourne,-38.05979577052403,145.30002452714226,Benalla,High Country,-36.55001680847989,145.99286983902664,17199,5556,178.71272410211148,71.21925693354265,14.820629106343391,3.6571893714750856,28.780743066457354,6.244549101691959,1.2093726379440666
Greater Bendigo,Warrnambool,Epsom (Vic.),Bendigo Loddon,-36.76159987473658,144.2964199597455,Warrnambool,Great Ocean Road,-38.372664592107945,142.48930319101447,17170,2842,239.6976418821734,68.49737914967967,14.391380314502038,3.1857891671520098,31.50262085032033,6.866627839254513,1.0949330227140361
Golden Plains,Port Phillip,Berringa,Geelong and the Bellarine,-37.88176728103576,143.97487535936617,St Kilda (Vic.),Melbourne,-37.86126130816699,144.9806954443348,17164,5490,88.31597093220049,69.17385224889303,17.14635283150781,2.4644604987182475,30.82614775110697,7.236075506874855,1.0195758564437194
Mornington Peninsula,Moira,Mount Martha,Peninsula,-38.29235403626136,145.02040683307882,Koonoomoo,Central Murray,-36.0172158101163,145.67529156599454,17147,3371,259.55346115587815,66.67638653991952,13.17431620691666,2.647693474077098,33.32361346008048,7.097451449233103,1.2305359538111622
Wangaratta,Kingston (Vic.),Oxley (Vic.),High Country,-36.376466908422685,146.3351540678262,Cheltenham (Vic.),Melbourne,-37.9903389839083,145.0955422316942,17123,4608,210.38353220919774,68.72627460141331,14.30240028032471,3.0602114115517143,31.273725398586695,5.66489517023886,1.454184430298429
Horsham,Pyrenees,Dadswells Bridge,Western Grampians,-36.72607356179029,142.19453625314452,Carngham,Ballarat,-37.380904280389956,143.42636625103117,17096,7223,131.3432153717594,72.85329901731399,13.079082826392138,3.410154422087038,27.146700982686006,5.053813757604118,0.9768366869443145
Central Goldfields,Greater Geelong,Maryborough (Vic.),Bendigo Loddon,-37.033860221772294,143.7415314189357,Belmont (Vic.),Geelong and the Bellarine,-38.151801049319516,144.39223976363152,17093,2653,136.89218617228684,69.19206692798221,13.408997835371206,3.5921137307669806,30.807933072017786,5.955654361434505,1.4099338910665185
Warrnambool,Greater Bendigo,Warrnambool,Great Ocean Road,-38.372664592107945,142.48930319101447,Bendigo,Bendigo Loddon,-36.76159987473658,144.2964199597455,17083,2833,239.69764188217314,68.79353743487678,13.896856524029738,2.9854241058362114,31.20646256512322,6.667447169700873,1.0009951413686122
Colac Otway,Knox,Birregurra,Great Ocean Road,-38.438595295656384,143.62213312593246,Rowville,Melbourne,-37.88130381273568,145.2535422439721,17070,3785,155.5125756098925,68.0140597539543,13.227885178676042,3.503222026947862,31.985940246045697,6.35618043350908,0.9783245459871118
Northern Grampians,Casey,Lake Fyans,Central Highlands,-36.976577531598714,142.82770943720857,Cranbourne North,Melbourne,-38.05979577052403,145.30002452714226,17035,4117,249.08942548860102,65.97006163780452,12.908717346639273,3.2873495744056354,34.02993836219548,7.232169063692398,1.0801291458761373
Murrindindi,Maribyrnong,Yea,High Country,-37.317331170312265,145.55869351856012,Maidstone,Melbourne,-37.7939409789262,144.8815601628791,17000,4208,79.8214764101581,67.37647058823529,15.188235294117646,2.7294117647058824,32.62352941176471,6.870588235294117,1.3411764705882352
Central Goldfields,Northern Grampians,Bealiba,Bendigo Loddon,-37.033860221772294,143.7415314189357,Emu,Central Highlands,-36.976577531598714,142.82770943720857,16975,3730,81.39496072246828,72.34756995581738,10.762886597938143,2.2032400589101617,27.65243004418262,4.895434462444772,0.6774668630338734
Darebin,Colac Otway,Northcote,Melbourne,-37.73735356736465,145.0080486614528,Warncoort,Great Ocean Road,-38.438595295656384,143.62213312593246,16970,4229,144.19075641490736,70.37713612256924,15.50972304065999,2.893341190335887,29.62286387743076,6.258102533883323,1.0076605774896876
Knox,Colac Otway,Wantirna,Melbourne,-37.88130381273568,145.2535422439721,Bungador,Great Ocean Road,-38.438595295656384,143.62213312593246,16952,3792,155.5125756098926,70.22770174610665,14.36998584237848,3.1382727701746105,29.772298253893346,6.164464369985843,1.1621047663992448
Colac Otway,Darebin,Grey River,Great Ocean Road,-38.438595295656384,143.62213312593246,Preston (Vic.),Melbourne,-37.73735356736465,145.0080486614528,16925,4180,144.1907564149076,68.33677991137371,14.079763663220088,2.2806499261447564,31.663220088626293,6.581979320531758,0.8153618906942393
Glenelg,Casey,Portland (Vic.),Great Ocean Road,-38.1809219998933,141.5541321643919,Cranbourne East,Melbourne,-38.05979577052403,145.30002452714226,16905,3044,327.9404355976191,70.28689736764271,15.847382431233362,2.608695652173913,29.71310263235729,6.784974859509021,1.230405205560485
Horsham,Yarra,Laharum,Western Grampians,-36.72607356179029,142.19453625314452,Burnley,Melbourne,-37.79922896810677,144.9942746667229,16904,5405,274.98848146266573,72.17818267865594,16.167770941788927,3.117605300520587,27.82181732134406,5.927591102697587,0.9997633696166588
Moorabool,Horsham,Ballan,Macedon,-37.65388279421886,144.35188791224363,Horsham,Western Grampians,-36.72607356179029,142.19453625314452,16903,6129,217.16321760793514,76.48346447376206,14.494468437555463,3.0349642075371235,23.51653552623795,4.301011654735846,0.7868425723244395
Colac Otway,Banyule,Colac,Great Ocean Road,-38.438595295656384,143.62213312593246,Ivanhoe (Vic.),Melbourne,-37.731159685348366,145.08095050285937,16901,4385,149.96181735714302,67.7001360866221,14.342346606709663,2.372640672149577,32.299863913377905,6.342819951482161,1.2839476954026388
Glen Eira,Wangaratta,Ormond,Melbourne,-37.8980879886572,145.04147896041195,East Wangaratta,High Country,-36.376466908422685,146.3351540678262,16899,5591,204.39119815243566,70.25859518314694,15.509793478904077,2.597786851292976,29.741404816853066,6.166045328125925,1.2485945913959406
Moyne,Yarra,Mortlake (Vic.),Great Ocean Road,-38.2728423335547,142.44124112405157,Clifton Hill,Melbourne,-37.79922896810677,144.9942746667229,16891,5077,229.70361583654653,69.26765733230714,13.966017405719022,2.865431294772364,30.73234266769285,6.186726659167604,1.3971937718311527
Wangaratta,Glen Eira,Boralma,High Country,-36.376466908422685,146.3351540678262,Caulfield North,Melbourne,-37.8980879886572,145.04147896041195,16887,5702,204.39119815243563,69.19523894119737,14.816130751465625,2.2028779534553204,30.804761058802626,5.986853792858412,0.917865813939717
Maribyrnong,Murrindindi,Maidstone,Melbourne,-37.7939409789262,144.8815601628791,Marysville,High Country,-37.317331170312265,145.55869351856012,16878,4226,79.82147641015818,69.30323498044793,14.658134850100723,2.5773195876288657,30.696765019552082,6.51143500414741,1.1908993956629932
Moira,Whitehorse,Yarrawonga (Vic.),Central Murray,-36.0172158101163,145.67529156599454,Box Hill North,Melbourne,-37.82779628566941,145.15180793313468,16874,4459,206.6342478225402,70.30935166528387,13.660068744814508,2.607561929595828,29.69064833471613,6.003318715183123,1.0252459405001777
Casey,Northern Grampians,Berwick,Melbourne,-38.05979577052403,145.30002452714226,Great Western,Central Highlands,-36.976577531598714,142.82770943720857,16869,4115,249.08942548860082,68.14867508447448,15.543304285968345,2.6142628490129822,31.85132491552552,6.81723872191594,1.197462801588713
Warrnambool,Maribyrnong,Warrnambool,Great Ocean Road,-38.372664592107945,142.48930319101447,Yarraville,Melbourne,-37.7939409789262,144.8815601628791,16866,4522,219.03583996427147,70.0403177991225,15.540139926479307,2.8756077315308906,29.95968220087751,5.846080872761769,1.2806830309498398
Maribyrnong,Colac Otway,Footscray,Melbourne,-37.7939409789262,144.8815601628791,Tanybryn,Great Ocean Road,-38.438595295656384,143.62213312593246,16858,4629,131.44308833369584,69.05920037964172,14.23063234072844,3.784553327796892,30.940799620358288,5.101435520227785,2.1829398505160755
Moira,Kingston (Vic.),Cobram,Central Murray,-36.0172158101163,145.67529156599454,Braeside,Melbourne,-37.9903389839083,145.0955422316942,16844,4025,225.3587496596668,65.57231061505581,13.957492282118261,2.1610068867252434,34.427689384944195,6.702683448112087,1.0864402754690097
Colac Otway,Mornington Peninsula,Elliminyt,Great Ocean Road,-38.438595295656384,143.62213312593246,Boneo,Peninsula,-38.29235403626136,145.02040683307882,16755,3611,122.98608755373081,65.15666965085049,12.897642494777678,2.697702178454193,34.84333034914951,6.427931960608774,1.1518949567293344
Colac Otway,Kingston (Vic.),Colac,Great Ocean Road,-38.438595295656384,143.62213312593246,Cheltenham (Vic.),Melbourne,-37.9903389839083,145.0955422316942,16755,4232,138.03672690397894,64.45837063563116,12.330647567890182,2.632050134288272,35.541629364368845,6.3921217547000895,1.2354521038495971
Kingston (Vic.),Wangaratta,Cheltenham (Vic.),Melbourne,-37.9903389839083,145.0955422316942,Boralma,High Country,-36.376466908422685,146.3351540678262,16740,4291,210.38353220919774,70.14336917562723,14.689366786140981,2.9928315412186377,29.85663082437276,6.326164874551972,1.2246117084826762
