origin_lga,dest_lga,hour_of_day,day_type,peak_period,n_trips,origin_suburb,origin_tourism_region,origin_centroid_lat,origin_centroid_lon,dest_suburb,dest_tourism_region,dest_centroid_lat,dest_centroid_lon
Greater Geelong,Casey,20,Weekend,Off_Peak,175,Barwon Heads,Geelong and the Bellarine,-38.15019675302578,144.38958580418054,Berwick,Melbourne,-38.06111031151929,145.30117652760546
Greater Geelong,Casey,20,Weekday,Off_Peak,482,Norlane,Geelong and the Bellarine,-38.15019675302578,144.38958580418054,Berwick,Melbourne,-38.06111031151929,145.30117652760546
Greater Geelong,Casey,21,Weekday,Off_Peak,698,Bell Park,Geelong and the Bellarine,-38.15019675302578,144.38958580418054,Doveton,Melbourne,-38.06111031151929,145.30117652760546
Greater Geelong,Casey,21,Weekend,Off_Peak,251,Belmont (Vic.),Geelong and the Bellarine,-38.15019675302578,144.38958580418054,Narre Warren South,Melbourne,-38.06111031151929,145.30117652760546
Greater Geelong,Casey,22,Weekend,Off_Peak,307,Mount Duneed,Geelong and the Bellarine,-38.15019675302578,144.38958580418054,Cranbourne North,Melbourne,-38.06111031151929,145.30117652760546
Greater Geelong,Casey,22,Weekday,Off_Peak,472,Indented Head,Geelong and the Bellarine,-38.15019675302578,144.38958580418054,Berwick,Melbourne,-38.06111031151929,145.30117652760546
Greater Geelong,Casey,23,Weekday,Off_Peak,683,Corio,Geelong and the Bellarine,-38.15019675302578,144.38958580418054,Cranbourne West,Melbourne,-38.06111031151929,145.30117652760546
Greater Geelong,Casey,23,Weekend,Off_Peak,256,Leopold,Geelong and the Bellarine,-38.15019675302578,144.38958580418054,Endeavour Hills,Melbourne,-38.06111031151929,145.30117652760546
Greater Geelong,Monash,0,Weekday,Off_Peak,607,Lovely Banks,Geelong and the Bellarine,-38.15019675302578,144.38958580418054,Mount Waverley,Melbourne,-37.895962260439134,145.1358495139286
Greater Geelong,Monash,0,Weekend,Off_Peak,194,Geelong West,Geelong and the Bellarine,-38.15019675302578,144.38958580418054,Hughesdale,Melbourne,-37.895962260439134,145.1358495139286
Greater Geelong,Monash,1,Weekend,Off_Peak,231,Belmont (Vic.),Geelong and the Bellarine,-38.15019675302578,144.38958580418054,Glen Waverley,Melbourne,-37.895962260439134,145.1358495139286
Greater Geelong,Monash,1,Weekday,Off_Peak,584,Geelong West,Geelong and the Bellarine,-38.15019675302578,144.38958580418054,Oakleigh East,Melbourne,-37.895962260439134,145.1358495139286
Greater Geelong,Monash,2,Weekend,Off_Peak,350,Lara,Geelong and the Bellarine,-38.15019675302578,144.38958580418054,Mount Waverley,Melbourne,-37.895962260439134,145.1358495139286
Greater Geelong,Monash,2,Weekday,Off_Peak,802,Geelong,Geelong and the Bellarine,-38.15019675302578,144.38958580418054,Hughesdale,Melbourne,-37.895962260439134,145.1358495139286
Greater Geelong,Monash,3,Weekday,Off_Peak,737,Little River (Vic.),Geelong and the Bellarine,-38.15019675302578,144.38958580418054,Glen Waverley,Melbourne,-37.895962260439134,145.1358495139286
Greater Geelong,Monash,3,Weekend,Off_Peak,278,Ocean Grove,Geelong and the Bellarine,-38.15019675302578,144.38958580418054,Hughesdale,Melbourne,-37.895962260439134,145.1358495139286
Greater Geelong,Monash,4,Weekend,Off_Peak,304,Geelong,Geelong and the Bellarine,-38.15019675302578,144.38958580418054,Glen Waverley,Melbourne,-37.895962260439134,145.1358495139286
Greater Geelong,Monash,4,Weekday,Off_Peak,980,Geelong,Geelong and the Bellarine,-38.15019675302578,144.38958580418054,Mount Waverley,Melbourne,-37.895962260439134,145.1358495139286
Greater Geelong,Monash,5,Weekend,Off_Peak,317,Norlane,Geelong and the Bellarine,-38.15019675302578,144.38958580418054,Oakleigh South,Melbourne,-37.895962260439134,145.1358495139286
Greater Geelong,Monash,5,Weekday,Off_Peak,1006,Geelong West,Geelong and the Bellarine,-38.15019675302578,144.38958580418054,Oakleigh East,Melbourne,-37.895962260439134,145.1358495139286
Greater Geelong,Monash,6,Weekday,Off_Peak,1109,Lara,Geelong and the Bellarine,-38.15019675302578,144.38958580418054,Hughesdale,Melbourne,-37.895962260439134,145.1358495139286
Greater Geelong,Monash,6,Weekend,Off_Peak,460,Mount Duneed,Geelong and the Bellarine,-38.15019675302578,144.38958580418054,Hughesdale,Melbourne,-37.895962260439134,145.1358495139286
Greater Geelong,Monash,7,Weekend,AM_Peak,359,Geelong,Geelong and the Bellarine,-38.15019675302578,144.38958580418054,Mount Waverley,Melbourne,-37.895962260439134,145.1358495139286
Greater Geelong,Monash,7,Weekday,AM_Peak,905,North Geelong,Geelong and the Bellarine,-38.15019675302578,144.38958580418054,Hughesdale,Melbourne,-37.895962260439134,145.1358495139286
Greater Geelong,Monash,8,Weekend,AM_Peak,361,Leopold,Geelong and the Bellarine,-38.15019675302578,144.38958580418054,Glen Waverley,Melbourne,-37.895962260439134,145.1358495139286
Greater Geelong,Monash,8,Weekday,AM_Peak,1010,Lara,Geelong and the Bellarine,-38.15019675302578,144.38958580418054,Mount Waverley,Melbourne,-37.895962260439134,145.1358495139286
Greater Geelong,Monash,9,Weekday,AM_Peak,1068,Geelong,Geelong and the Bellarine,-38.15019675302578,144.38958580418054,Clayton,Melbourne,-37.895962260439134,145.1358495139286
Greater Geelong,Monash,9,Weekend,AM_Peak,362,Mount Duneed,Geelong and the Bellarine,-38.15019675302578,144.38958580418054,Mount Waverley,Melbourne,-37.895962260439134,145.1358495139286
Greater Geelong,Monash,10,Weekend,Off_Peak,426,Geelong,Geelong and the Bellarine,-38.15019675302578,144.38958580418054,Clayton,Melbourne,-37.895962260439134,145.1358495139286
Greater Geelong,Monash,10,Weekday,Off_Peak,1000,Lara,Geelong and the Bellarine,-38.15019675302578,144.38958580418054,Mount Waverley,Melbourne,-37.895962260439134,145.1358495139286
Greater Geelong,Monash,11,Weekday,Off_Peak,820,Mount Duneed,Geelong and the Bellarine,-38.15019675302578,144.38958580418054,Oakleigh East,Melbourne,-37.895962260439134,145.1358495139286
Greater Geelong,Monash,11,Weekend,Off_Peak,310,Lara,Geelong and the Bellarine,-38.15019675302578,144.38958580418054,Hughesdale,Melbourne,-37.895962260439134,145.1358495139286
Greater Geelong,Monash,12,Weekday,Off_Peak,585,Geelong,Geelong and the Bellarine,-38.15019675302578,144.38958580418054,Glen Waverley,Melbourne,-37.895962260439134,145.1358495139286
Greater Geelong,Monash,12,Weekend,Off_Peak,273,Norlane,Geelong and the Bellarine,-38.15019675302578,144.38958580418054,Glen Waverley,Melbourne,-37.895962260439134,145.1358495139286
Greater Geelong,Monash,13,Weekend,Off_Peak,136,Belmont (Vic.),Geelong and the Bellarine,-38.15019675302578,144.38958580418054,Mount Waverley,Melbourne,-37.895962260439134,145.1358495139286
Greater Geelong,Monash,13,Weekday,Off_Peak,502,East Geelong,Geelong and the Bellarine,-38.15019675302578,144.38958580418054,Oakleigh East,Melbourne,-37.895962260439134,145.1358495139286
Greater Geelong,Monash,14,Weekend,Off_Peak,78,Lara,Geelong and the Bellarine,-38.15019675302578,144.38958580418054,Glen Waverley,Melbourne,-37.895962260439134,145.1358495139286
Greater Geelong,Monash,14,Weekday,Off_Peak,308,Lara,Geelong and the Bellarine,-38.15019675302578,144.38958580418054,Hughesdale,Melbourne,-37.895962260439134,145.1358495139286
Greater Geelong,Monash,15,Weekday,Off_Peak,197,Geelong,Geelong and the Bellarine,-38.15019675302578,144.38958580418054,Glen Waverley,Melbourne,-37.895962260439134,145.1358495139286
Greater Geelong,Monash,15,Weekend,Off_Peak,61,Ocean Grove,Geelong and the Bellarine,-38.15019675302578,144.38958580418054,Mount Waverley,Melbourne,-37.895962260439134,145.1358495139286
Greater Geelong,Monash,16,Weekday,PM_Peak,183,Geelong,Geelong and the Bellarine,-38.15019675302578,144.38958580418054,Glen Waverley,Melbourne,-37.895962260439134,145.1358495139286
Greater Geelong,Monash,16,Weekend,PM_Peak,53,Bell Park,Geelong and the Bellarine,-38.15019675302578,144.38958580418054,Oakleigh East,Melbourne,-37.895962260439134,145.1358495139286
Greater Geelong,Monash,17,Weekend,PM_Peak,49,Norlane,Geelong and the Bellarine,-38.15019675302578,144.38958580418054,Mount Waverley,Melbourne,-37.895962260439134,145.1358495139286
Greater Geelong,Monash,17,Weekday,PM_Peak,156,Lara,Geelong and the Bellarine,-38.15019675302578,144.38958580418054,Hughesdale,Melbourne,-37.895962260439134,145.1358495139286
Greater Geelong,Monash,18,Weekend,PM_Peak,47,Corio,Geelong and the Bellarine,-38.15019675302578,144.38958580418054,Mount Waverley,Melbourne,-37.895962260439134,145.1358495139286
Greater Geelong,Monash,18,Weekday,PM_Peak,201,Lara,Geelong and the Bellarine,-38.15019675302578,144.38958580418054,Hughesdale,Melbourne,-37.895962260439134,145.1358495139286
Greater Geelong,Monash,19,Weekend,Off_Peak,87,Lara,Geelong and the Bellarine,-38.15019675302578,144.38958580418054,Mount Waverley,Melbourne,-37.895962260439134,145.1358495139286
Greater Geelong,Monash,19,Weekday,Off_Peak,249,Clifton Springs,Geelong and the Bellarine,-38.15019675302578,144.38958580418054,Hughesdale,Melbourne,-37.895962260439134,145.1358495139286
Greater Geelong,Monash,20,Weekend,Off_Peak,156,Lara,Geelong and the Bellarine,-38.15019675302578,144.38958580418054,Mount Waverley,Melbourne,-37.895962260439134,145.1358495139286
Greater Geelong,Monash,20,Weekday,Off_Peak,401,Whittington,Geelong and the Bellarine,-38.15019675302578,144.38958580418054,Glen Waverley,Melbourne,-37.895962260439134,145.1358495139286
Greater Geelong,Monash,21,Weekday,Off_Peak,495,Norlane,Geelong and the Bellarine,-38.15019675302578,144.38958580418054,Mount Waverley,Melbourne,-37.895962260439134,145.1358495139286
Greater Geelong,Monash,21,Weekend,Off_Peak,199,Belmont (Vic.),Geelong and the Bellarine,-38.15019675302578,144.38958580418054,Oakleigh East,Melbourne,-37.895962260439134,145.1358495139286
Greater Geelong,Monash,22,Weekday,Off_Peak,561,Geelong,Geelong and the Bellarine,-38.15019675302578,144.38958580418054,Clayton,Melbourne,-37.895962260439134,145.1358495139286
Greater Geelong,Monash,22,Weekend,Off_Peak,230,Lovely Banks,Geelong and the Bellarine,-38.15019675302578,144.38958580418054,Mount Waverley,Melbourne,-37.895962260439134,145.1358495139286
Greater Geelong,Monash,23,Weekend,Off_Peak,398,Grovedale,Geelong and the Bellarine,-38.15019675302578,144.38958580418054,Glen Waverley,Melbourne,-37.895962260439134,145.1358495139286
Greater Geelong,Monash,23,Weekday,Off_Peak,641,Little River (Vic.),Geelong and the Bellarine,-38.15019675302578,144.38958580418054,Glen Waverley,Melbourne,-37.895962260439134,145.1358495139286
Hume,Greater Bendigo,0,Weekend,Off_Peak,249,Wildwood,Melbourne,-37.615969590974,144.88136462221786,Bendigo,Bendigo Loddon,-36.76027365719228,144.29640191322605
Hume,Greater Bendigo,0,Weekday,Off_Peak,701,Wildwood,Melbourne,-37.615969590974,144.88136462221786,Ironbark (Vic.),Bendigo Loddon,-36.76027365719228,144.29640191322605
Hume,Greater Bendigo,1,Weekday,Off_Peak,605,Wildwood,Melbourne,-37.615969590974,144.88136462221786,Ironbark (Vic.),Bendigo Loddon,-36.76027365719228,144.29640191322605
Hume,Greater Bendigo,1,Weekend,Off_Peak,225,Wildwood,Melbourne,-37.615969590974,144.88136462221786,Bendigo,Bendigo Loddon,-36.76027365719228,144.29640191322605
Hume,Greater Bendigo,2,Weekend,Off_Peak,343,Wildwood,Melbourne,-37.615969590974,144.88136462221786,Bendigo,Bendigo Loddon,-36.76027365719228,144.29640191322605
Hume,Greater Bendigo,2,Weekday,Off_Peak,803,Mickleham,Melbourne,-37.615969590974,144.88136462221786,Woodvale (Vic.),Bendigo Loddon,-36.76027365719228,144.29640191322605
Hume,Greater Bendigo,3,Weekday,Off_Peak,923,Wildwood,Melbourne,-37.615969590974,144.88136462221786,Bendigo,Bendigo Loddon,-36.76027365719228,144.29640191322605
Hume,Greater Bendigo,3,Weekend,Off_Peak,349,Wildwood,Melbourne,-37.615969590974,144.88136462221786,Bendigo,Bendigo Loddon,-36.76027365719228,144.29640191322605
Hume,Greater Bendigo,4,Weekday,Off_Peak,1188,Coolaroo,Melbourne,-37.615969590974,144.88136462221786,Leichardt,Bendigo Loddon,-36.76027365719228,144.29640191322605
Hume,Greater Bendigo,4,Weekend,Off_Peak,482,Mickleham,Melbourne,-37.615969590974,144.88136462221786,Ironbark (Vic.),Bendigo Loddon,-36.76027365719228,144.29640191322605
Hume,Greater Bendigo,5,Weekday,Off_Peak,1158,Mickleham,Melbourne,-37.615969590974,144.88136462221786,Ironbark (Vic.),Bendigo Loddon,-36.76027365719228,144.29640191322605
Hume,Greater Bendigo,5,Weekend,Off_Peak,509,Wildwood,Melbourne,-37.615969590974,144.88136462221786,Bendigo,Bendigo Loddon,-36.76027365719228,144.29640191322605
Hume,Greater Bendigo,6,Weekday,Off_Peak,1234,Mickleham,Melbourne,-37.615969590974,144.88136462221786,Ironbark (Vic.),Bendigo Loddon,-36.76027365719228,144.29640191322605
Hume,Greater Bendigo,6,Weekend,Off_Peak,440,Wildwood,Melbourne,-37.615969590974,144.88136462221786,Golden Gully,Bendigo Loddon,-36.76027365719228,144.29640191322605
Hume,Greater Bendigo,7,Weekend,AM_Peak,365,Wildwood,Melbourne,-37.615969590974,144.88136462221786,Ironbark (Vic.),Bendigo Loddon,-36.76027365719228,144.29640191322605
Hume,Greater Bendigo,7,Weekday,AM_Peak,1299,Mickleham,Melbourne,-37.615969590974,144.88136462221786,Ironbark (Vic.),Bendigo Loddon,-36.76027365719228,144.29640191322605
Hume,Greater Bendigo,8,Weekend,AM_Peak,440,Mickleham,Melbourne,-37.615969590974,144.88136462221786,Ironbark (Vic.),Bendigo Loddon,-36.76027365719228,144.29640191322605
Hume,Greater Bendigo,8,Weekday,AM_Peak,1385,Craigieburn,Melbourne,-37.615969590974,144.88136462221786,Eaglehawk,Bendigo Loddon,-36.76027365719228,144.29640191322605
Hume,Greater Bendigo,9,Weekend,AM_Peak,504,Wildwood,Melbourne,-37.615969590974,144.88136462221786,Bendigo,Bendigo Loddon,-36.76027365719228,144.29640191322605
Hume,Greater Bendigo,9,Weekday,AM_Peak,1272,Mickleham,Melbourne,-37.615969590974,144.88136462221786,Ironbark (Vic.),Bendigo Loddon,-36.76027365719228,144.29640191322605
Hume,Greater Bendigo,10,Weekday,Off_Peak,1348,Mickleham,Melbourne,-37.615969590974,144.88136462221786,Ironbark (Vic.),Bendigo Loddon,-36.76027365719228,144.29640191322605
Hume,Greater Bendigo,10,Weekend,Off_Peak,478,Wildwood,Melbourne,-37.615969590974,144.88136462221786,Bendigo,Bendigo Loddon,-36.76027365719228,144.29640191322605
Hume,Greater Bendigo,11,Weekday,Off_Peak,811,Mickleham,Melbourne,-37.615969590974,144.88136462221786,Ironbark (Vic.),Bendigo Loddon,-36.76027365719228,144.29640191322605
Hume,Greater Bendigo,11,Weekend,Off_Peak,304,Wildwood,Melbourne,-37.615969590974,144.88136462221786,Bendigo,Bendigo Loddon,-36.76027365719228,144.29640191322605
Hume,Greater Bendigo,12,Weekday,Off_Peak,623,Wildwood,Melbourne,-37.615969590974,144.88136462221786,Bendigo,Bendigo Loddon,-36.76027365719228,144.29640191322605
Hume,Greater Bendigo,12,Weekend,Off_Peak,210,Mickleham,Melbourne,-37.615969590974,144.88136462221786,Ironbark (Vic.),Bendigo Loddon,-36.76027365719228,144.29640191322605
Hume,Greater Bendigo,13,Weekend,Off_Peak,131,Mickleham,Melbourne,-37.615969590974,144.88136462221786,Ironbark (Vic.),Bendigo Loddon,-36.76027365719228,144.29640191322605
Hume,Greater Bendigo,13,Weekday,Off_Peak,253,Wildwood,Melbourne,-37.615969590974,144.88136462221786,Bendigo,Bendigo Loddon,-36.76027365719228,144.29640191322605
Hume,Greater Bendigo,14,Weekday,Off_Peak,247,Sunbury,Melbourne,-37.615969590974,144.88136462221786,Golden Gully,Bendigo Loddon,-36.76027365719228,144.29640191322605
Hume,Greater Bendigo,14,Weekend,Off_Peak,82,Mickleham,Melbourne,-37.615969590974,144.88136462221786,Ironbark (Vic.),Bendigo Loddon,-36.76027365719228,144.29640191322605
Hume,Greater Bendigo,15,Weekend,Off_Peak,44,Wildwood,Melbourne,-37.615969590974,144.88136462221786,Bendigo,Bendigo Loddon,-36.76027365719228,144.29640191322605
Hume,Greater Bendigo,15,Weekday,Off_Peak,198,Wildwood,Melbourne,-37.615969590974,144.88136462221786,Golden Gully,Bendigo Loddon,-36.76027365719228,144.29640191322605
Hume,Greater Bendigo,16,Weekday,PM_Peak,142,Mickleham,Melbourne,-37.615969590974,144.88136462221786,Golden Gully,Bendigo Loddon,-36.76027365719228,144.29640191322605
Hume,Greater Bendigo,16,Weekend,PM_Peak,80,Wildwood,Melbourne,-37.615969590974,144.88136462221786,Bendigo,Bendigo Loddon,-36.76027365719228,144.29640191322605
Hume,Greater Bendigo,17,Weekend,PM_Peak,46,Wildwood,Melbourne,-37.615969590974,144.88136462221786,Golden Gully,Bendigo Loddon,-36.76027365719228,144.29640191322605
Hume,Greater Bendigo,17,Weekday,PM_Peak,197,Wildwood,Melbourne,-37.615969590974,144.88136462221786,Golden Gully,Bendigo Loddon,-36.76027365719228,144.29640191322605
Hume,Greater Bendigo,18,Weekend,PM_Peak,73,Kalkallo,Melbourne,-37.615969590974,144.88136462221786,Golden Gully,Bendigo Loddon,-36.76027365719228,144.29640191322605
Hume,Greater Bendigo,18,Weekday,PM_Peak,177,Wildwood,Melbourne,-37.615969590974,144.88136462221786,Bendigo,Bendigo Loddon,-36.76027365719228,144.29640191322605
Hume,Greater Bendigo,19,Weekday,Off_Peak,330,Wildwood,Melbourne,-37.615969590974,144.88136462221786,Golden Gully,Bendigo Loddon,-36.76027365719228,144.29640191322605
Hume,Greater Bendigo,19,Weekend,Off_Peak,98,Wildwood,Melbourne,-37.615969590974,144.88136462221786,Bendigo,Bendigo Loddon,-36.76027365719228,144.29640191322605
Hume,Greater Bendigo,20,Weekend,Off_Peak,253,Wildwood,Melbourne,-37.615969590974,144.88136462221786,Bendigo,Bendigo Loddon,-36.76027365719228,144.29640191322605
Hume,Greater Bendigo,20,Weekday,Off_Peak,546,Wildwood,Melbourne,-37.615969590974,144.88136462221786,Woodvale (Vic.),Bendigo Loddon,-36.76027365719228,144.29640191322605
Hume,Greater Bendigo,21,Weekday,Off_Peak,792,Mickleham,Melbourne,-37.615969590974,144.88136462221786,Bendigo,Bendigo Loddon,-36.76027365719228,144.29640191322605
Hume,Greater Bendigo,21,Weekend,Off_Peak,227,Wildwood,Melbourne,-37.615969590974,144.88136462221786,Bendigo,Bendigo Loddon,-36.76027365719228,144.29640191322605
Hume,Greater Bendigo,22,Weekend,Off_Peak,449,Wildwood,Melbourne,-37.615969590974,144.88136462221786,Ironbark (Vic.),Bendigo Loddon,-36.76027365719228,144.29640191322605
Hume,Greater Bendigo,22,Weekday,Off_Peak,594,Wildwood,Melbourne,-37.615969590974,144.88136462221786,Ironbark (Vic.),Bendigo Loddon,-36.76027365719228,144.29640191322605
Hume,Greater Bendigo,23,Weekday,Off_Peak,633,Wildwood,Melbourne,-37.615969590974,144.88136462221786,Bendigo,Bendigo Loddon,-36.76027365719228,144.29640191322605
Hume,Greater Bendigo,23,Weekend,Off_Peak,286,Wildwood,Melbourne,-37.615969590974,144.88136462221786,Ironbark (Vic.),Bendigo Loddon,-36.76027365719228,144.29640191322605
Latrobe (Vic.),Melbourne,0,Weekday,Off_Peak,695,Hazelwood South,Gippsland,-38.214106711553,146.4199477751795,Southbank,Melbourne,-37.81112228169855,144.95439503242488
Latrobe (Vic.),Melbourne,0,Weekend,Off_Peak,292,Morwell,Gippsland,-38.214106711553,146.4199477751795,Melbourne,Melbourne,-37.81112228169855,144.95439503242488
Latrobe (Vic.),Melbourne,1,Weekday,Off_Peak,688,Traralgon,Gippsland,-38.214106711553,146.4199477751795,North Melbourne,Melbourne,-37.81112228169855,144.95439503242488
Latrobe (Vic.),Melbourne,1,Weekend,Off_Peak,276,Morwell,Gippsland,-38.214106711553,146.4199477751795,North Melbourne,Melbourne,-37.81112228169855,144.95439503242488
Latrobe (Vic.),Melbourne,2,Weekend,Off_Peak,378,Morwell,Gippsland,-38.214106711553,146.4199477751795,Melbourne,Melbourne,-37.81112228169855,144.95439503242488
Latrobe (Vic.),Melbourne,2,Weekday,Off_Peak,926,Morwell,Gippsland,-38.214106711553,146.4199477751795,Carlton (Vic.),Melbourne,-37.81112228169855,144.95439503242488
Latrobe (Vic.),Melbourne,3,Weekend,Off_Peak,439,Yallourn North,Gippsland,-38.214106711553,146.4199477751795,Southbank,Melbourne,-37.81112228169855,144.95439503242488
Latrobe (Vic.),Melbourne,3,Weekday,Off_Peak,997,Traralgon,Gippsland,-38.214106711553,146.4199477751795,East Melbourne,Melbourne,-37.81112228169855,144.95439503242488
Latrobe (Vic.),Melbourne,4,Weekend,Off_Peak,445,Moe,Gippsland,-38.214106711553,146.4199477751795,Melbourne,Melbourne,-37.81112228169855,144.95439503242488
Latrobe (Vic.),Melbourne,4,Weekday,Off_Peak,1116,Morwell,Gippsland,-38.214106711553,146.4199477751795,Melbourne,Melbourne,-37.81112228169855,144.95439503242488
Latrobe (Vic.),Melbourne,5,Weekday,Off_Peak,1228,Morwell,Gippsland,-38.214106711553,146.4199477751795,North Melbourne,Melbourne,-37.81112228169855,144.95439503242488
Latrobe (Vic.),Melbourne,5,Weekend,Off_Peak,485,Morwell,Gippsland,-38.214106711553,146.4199477751795,Melbourne,Melbourne,-37.81112228169855,144.95439503242488
Latrobe (Vic.),Melbourne,6,Weekday,Off_Peak,1195,Yallourn North,Gippsland,-38.214106711553,146.4199477751795,Southbank,Melbourne,-37.81112228169855,144.95439503242488
Latrobe (Vic.),Melbourne,6,Weekend,Off_Peak,485,Morwell,Gippsland,-38.214106711553,146.4199477751795,Parkville (Vic.),Melbourne,-37.81112228169855,144.95439503242488
Latrobe (Vic.),Melbourne,7,Weekend,AM_Peak,448,Yallourn North,Gippsland,-38.214106711553,146.4199477751795,Melbourne,Melbourne,-37.81112228169855,144.95439503242488
Latrobe (Vic.),Melbourne,7,Weekday,AM_Peak,1261,Moe,Gippsland,-38.214106711553,146.4199477751795,Southbank,Melbourne,-37.81112228169855,144.95439503242488
Latrobe (Vic.),Melbourne,8,Weekend,AM_Peak,466,Traralgon,Gippsland,-38.214106711553,146.4199477751795,Kensington (Vic.),Melbourne,-37.81112228169855,144.95439503242488
Latrobe (Vic.),Melbourne,8,Weekday,AM_Peak,1300,Morwell,Gippsland,-38.214106711553,146.4199477751795,Melbourne,Melbourne,-37.81112228169855,144.95439503242488
Latrobe (Vic.),Melbourne,9,Weekday,AM_Peak,1379,Morwell,Gippsland,-38.214106711553,146.4199477751795,Melbourne,Melbourne,-37.81112228169855,144.95439503242488
Latrobe (Vic.),Melbourne,9,Weekend,AM_Peak,452,Morwell,Gippsland,-38.214106711553,146.4199477751795,Melbourne,Melbourne,-37.81112228169855,144.95439503242488
Latrobe (Vic.),Melbourne,10,Weekend,Off_Peak,561,Traralgon,Gippsland,-38.214106711553,146.4199477751795,North Melbourne,Melbourne,-37.81112228169855,144.95439503242488
Latrobe (Vic.),Melbourne,10,Weekday,Off_Peak,1312,Morwell,Gippsland,-38.214106711553,146.4199477751795,West Melbourne,Melbourne,-37.81112228169855,144.95439503242488
Latrobe (Vic.),Melbourne,11,Weekend,Off_Peak,521,Yallourn North,Gippsland,-38.214106711553,146.4199477751795,Melbourne,Melbourne,-37.81112228169855,144.95439503242488
Latrobe (Vic.),Melbourne,11,Weekday,Off_Peak,1068,Morwell,Gippsland,-38.214106711553,146.4199477751795,Melbourne,Melbourne,-37.81112228169855,144.95439503242488
Latrobe (Vic.),Melbourne,12,Weekend,Off_Peak,310,Morwell,Gippsland,-38.214106711553,146.4199477751795,Southbank,Melbourne,-37.81112228169855,144.95439503242488
Latrobe (Vic.),Melbourne,12,Weekday,Off_Peak,608,Morwell,Gippsland,-38.214106711553,146.4199477751795,Melbourne,Melbourne,-37.81112228169855,144.95439503242488
Latrobe (Vic.),Melbourne,13,Weekday,Off_Peak,384,Moe,Gippsland,-38.214106711553,146.4199477751795,Docklands,Melbourne,-37.81112228169855,144.95439503242488
Latrobe (Vic.),Melbourne,13,Weekend,Off_Peak,162,Traralgon,Gippsland,-38.214106711553,146.4199477751795,Melbourne,Melbourne,-37.81112228169855,144.95439503242488
Latrobe (Vic.),Melbourne,14,Weekend,Off_Peak,92,Morwell,Gippsland,-38.214106711553,146.4199477751795,Southbank,Melbourne,-37.81112228169855,144.95439503242488
Latrobe (Vic.),Melbourne,14,Weekday,Off_Peak,382,Morwell,Gippsland,-38.214106711553,146.4199477751795,East Melbourne,Melbourne,-37.81112228169855,144.95439503242488
Latrobe (Vic.),Melbourne,15,Weekday,Off_Peak,153,Morwell,Gippsland,-38.214106711553,146.4199477751795,Melbourne,Melbourne,-37.81112228169855,144.95439503242488
Latrobe (Vic.),Melbourne,15,Weekend,Off_Peak,81,Traralgon,Gippsland,-38.214106711553,146.4199477751795,North Melbourne,Melbourne,-37.81112228169855,144.95439503242488
Latrobe (Vic.),Melbourne,16,Weekday,PM_Peak,180,Morwell,Gippsland,-38.214106711553,146.4199477751795,Melbourne,Melbourne,-37.81112228169855,144.95439503242488
Latrobe (Vic.),Melbourne,16,Weekend,PM_Peak,46,Morwell,Gippsland,-38.214106711553,146.4199477751795,Melbourne,Melbourne,-37.81112228169855,144.95439503242488
Latrobe (Vic.),Melbourne,17,Weekday,PM_Peak,198,Morwell,Gippsland,-38.214106711553,146.4199477751795,North Melbourne,Melbourne,-37.81112228169855,144.95439503242488
Latrobe (Vic.),Melbourne,17,Weekend,PM_Peak,56,Morwell,Gippsland,-38.214106711553,146.4199477751795,Kensington (Vic.),Melbourne,-37.81112228169855,144.95439503242488
Latrobe (Vic.),Melbourne,18,Weekend,PM_Peak,79,Traralgon,Gippsland,-38.214106711553,146.4199477751795,East Melbourne,Melbourne,-37.81112228169855,144.95439503242488
Latrobe (Vic.),Melbourne,18,Weekday,PM_Peak,211,Moe,Gippsland,-38.214106711553,146.4199477751795,Kensington (Vic.),Melbourne,-37.81112228169855,144.95439503242488
Latrobe (Vic.),Melbourne,19,Weekday,Off_Peak,317,Traralgon,Gippsland,-38.214106711553,146.4199477751795,Carlton (Vic.),Melbourne,-37.81112228169855,144.95439503242488
Latrobe (Vic.),Melbourne,19,Weekend,Off_Peak,154,Morwell,Gippsland,-38.214106711553,146.4199477751795,Parkville (Vic.),Melbourne,-37.81112228169855,144.95439503242488
Latrobe (Vic.),Melbourne,20,Weekday,Off_Peak,543,Morwell,Gippsland,-38.214106711553,146.4199477751795,Melbourne,Melbourne,-37.81112228169855,144.95439503242488
Latrobe (Vic.),Melbourne,20,Weekend,Off_Peak,202,Morwell,Gippsland,-38.214106711553,146.4199477751795,Southbank,Melbourne,-37.81112228169855,144.95439503242488
Latrobe (Vic.),Melbourne,21,Weekend,Off_Peak,278,Morwell,Gippsland,-38.214106711553,146.4199477751795,Melbourne,Melbourne,-37.81112228169855,144.95439503242488
Latrobe (Vic.),Melbourne,21,Weekday,Off_Peak,681,Morwell,Gippsland,-38.214106711553,146.4199477751795,Southbank,Melbourne,-37.81112228169855,144.95439503242488
Latrobe (Vic.),Melbourne,22,Weekday,Off_Peak,644,Morwell,Gippsland,-38.214106711553,146.4199477751795,North Melbourne,Melbourne,-37.81112228169855,144.95439503242488
Latrobe (Vic.),Melbourne,22,Weekend,Off_Peak,290,Morwell,Gippsland,-38.214106711553,146.4199477751795,Melbourne,Melbourne,-37.81112228169855,144.95439503242488
