origin_lga,dest_lga,origin_suburb,origin_tourism_region,origin_centroid_lat,origin_centroid_lon,dest_suburb,dest_tourism_region,dest_centroid_lat,dest_centroid_lon,n_trips,n_devices,avg_distance_km,pct_weekday,pct_weekday_am_peak,pct_weekday_pm_peak,pct_weekend,pct_weekend_am_peak,pct_weekend_pm_peak
Ararat,Whitehorse,Ararat,Central Highlands,-37.325550818468905,142.92351607556006,Forest Hill (Vic.),Melbourne,-37.82583187153571,145.1493299003282,655,318,203.88453112450426,65.19083969465649,9.16030534351145,1.2213740458015268,34.80916030534351,3.0534351145038165,0.7633587786259541
Greater Geelong,South Gippsland,Point Wilson,Geelong and the Bellarine,-38.15019675302578,144.38958580418054,Arawata,Gippsland,-38.51954182157475,145.95260113431974,655,284,142.37766441503825,69.16030534351145,15.725190839694655,1.2213740458015268,30.839694656488547,5.190839694656488,0.7633587786259541
Strathbogie,Nillumbik,Nagambie,Goulburn,-36.784768692435414,145.38652415301266,Doreen,Yarra Valley and the Dandenong Ranges,-37.66576187896637,145.152428397953,654,142,100.13056864605863,59.021406727828754,7.64525993883792,3.82262996941896,40.97859327217125,2.1406727828746175,1.2232415902140672
Greater Shepparton,Nillumbik,Murchison East,Goulburn,-36.389249928075884,145.38203467053052,Wattle Glen,Yarra Valley and the Dandenong Ranges,-37.66576187896637,145.152428397953,653,332,143.39748090854397,62.02143950995406,13.935681470137826,2.2970903522205206,37.97856049004594,10.566615620214396,0.7656967840735069
Yarra,Central Goldfields,Fitzroy (Vic.),Melbourne,-37.79921964089451,144.98881256422413,Maryborough (Vic.),Bendigo Loddon,-37.02905323881371,143.74290351092444,651,353,139.43210737074423,71.58218125960062,13.978494623655912,1.6897081413210446,28.417818740399387,5.0691244239631335,0.30721966205837176
Central Goldfields,Monash,Maryborough (Vic.),Bendigo Loddon,-37.02905323881371,143.74290351092444,Mount Waverley,Melbourne,-37.895962260439134,145.1358495139286,651,235,156.22444569568748,78.3410138248848,14.132104454685098,3.840245775729647,21.658986175115206,3.840245775729647,1.5360983102918586
Merri-bek,Mount Alexander,Pascoe Vale South,Melbourne,-37.734555271295385,144.9454216976057,Redesdale,Bendigo Loddon,-37.05849514622917,144.23676542972527,648,372,97.8266902333127,75.61728395061729,14.814814814814813,1.2345679012345678,24.382716049382715,4.78395061728395,0.4629629629629629
Monash,Colac Otway,Hughesdale,Melbourne,-37.895962260439134,145.1358495139286,Colac,Great Ocean Road,-38.41299105402987,143.61729667481328,648,363,144.68850065716882,70.37037037037037,14.04320987654321,1.8518518518518516,29.629629629629626,5.864197530864197,0.4629629629629629
Stonnington,Loddon,Malvern East,Melbourne,-37.853919746325715,145.02111387375666,Calivil,Bendigo Loddon,-36.4550804760836,143.92631495641191,646,383,183.32028613750776,68.42105263157895,10.061919504643962,2.321981424148607,31.57894736842105,5.108359133126935,1.238390092879257
Ararat,Glen Eira,Ararat,Central Highlands,-37.325550818468905,142.92351607556006,Caulfield East,Melbourne,-37.89671898718544,145.04064649492278,645,440,197.00064157524716,72.09302325581395,10.542635658914728,2.945736434108527,27.906976744186046,3.4108527131782944,0.46511627906976744
South Gippsland,Greater Geelong,Fish Creek,Gippsland,-38.51954182157475,145.95260113431974,Avalon,Geelong and the Bellarine,-38.15019675302578,144.38958580418054,644,291,142.37766441503828,67.85714285714286,13.975155279503104,1.5527950310559007,32.142857142857146,7.453416149068323,0.9316770186335404
Wyndham,Glenelg,Tarneit,Melbourne,-37.89016777149549,144.67403984987567,Digby,Great Ocean Road,-38.16418162243437,141.54725588044482,643,267,275.5520865750141,78.22706065318819,6.065318818040436,1.5552099533437014,21.77293934681182,2.6438569206842923,0.3110419906687403
Hume,Horsham,Kalkallo,Melbourne,-37.615969590974,144.88136462221786,Horsham,Western Grampians,-36.72327426128316,142.19247246514456,643,358,258.0889238263575,58.164852255054434,13.374805598755831,2.177293934681182,41.835147744945566,6.6874027993779155,0.7776049766718507
Northern Grampians,Loddon,Gre Gre South,Central Highlands,-36.97289618282438,142.8341379342186,Burkes Flat,Bendigo Loddon,-36.4550804760836,143.92631495641191,642,401,113.10491268538706,67.91277258566979,8.411214953271028,0.46728971962616817,32.087227414330215,4.517133956386292,0.1557632398753894
Whitehorse,Horsham,Box Hill South,Melbourne,-37.82583187153571,145.1493299003282,Horsham,Western Grampians,-36.72327426128316,142.19247246514456,642,373,288.91087488306414,72.74143302180686,9.501557632398754,2.336448598130841,27.258566978193144,7.476635514018691,1.0903426791277258
Kingston (Vic.),South Gippsland,Patterson Lakes,Melbourne,-37.98940103893782,145.09376582138896,Nyora (Vic.),Gippsland,-38.51954182157475,145.95260113431974,642,292,95.38646578939361,71.65109034267913,12.305295950155763,1.8691588785046727,28.34890965732087,5.451713395638629,0.1557632398753894
Greater Dandenong,Murrindindi,Dandenong South,Melbourne,-37.986216161525185,145.18810081764852,Fawcett,High Country,-37.308016639018476,145.55761279358393,642,311,82.13021946758089,74.45482866043614,10.903426791277258,4.205607476635514,25.54517133956386,4.8286604361370715,0.778816199376947
Northern Grampians,Brimbank,Stawell,Central Highlands,-36.97289618282438,142.8341379342186,Keilor Downs,Melbourne,-37.75022702710584,144.79610934963873,641,245,193.74219713498303,75.81903276131045,5.61622464898596,1.24804992199688,24.180967238689547,4.5241809672386895,0.0
Ararat,Wyndham,Ararat,Central Highlands,-37.325550818468905,142.92351607556006,Tarneit,Melbourne,-37.89016777149549,144.67403984987567,641,283,166.48963357282648,76.91107644305772,18.096723868954758,1.40405616224649,23.08892355694228,4.99219968798752,1.40405616224649
Monash,Central Goldfields,Mount Waverley,Melbourne,-37.895962260439134,145.1358495139286,Maryborough (Vic.),Bendigo Loddon,-37.02905323881371,143.74290351092444,640,215,156.2244456956875,75.78125,13.28125,3.90625,24.21875,4.84375,1.09375
Horsham,Whitehorse,Horsham,Western Grampians,-36.72327426128316,142.19247246514456,Mont Albert,Melbourne,-37.82583187153571,145.1493299003282,639,375,288.91087488306437,74.17840375586854,11.580594679186229,2.8169014084507045,25.821596244131456,8.294209702660407,0.7824726134585289
Swan Hill,Greater Bendigo,Tresco,Mallee,-35.22944126996841,143.41749828035876,Harcourt North,Bendigo Loddon,-36.76027365719228,144.29640191322605,638,334,187.68642468827886,73.82445141065831,10.344827586206897,2.037617554858934,26.17554858934169,2.19435736677116,0.3134796238244514
Darebin,Hepburn,Reservoir (Vic.),Melbourne,-37.73856099416225,145.00957747043233,Smeaton,Spa Country,-37.35070067798535,144.060187683293,638,347,94.15913106468588,71.47335423197492,12.852664576802509,2.507836990595611,28.526645768025077,4.38871473354232,1.2539184952978055
Wyndham,Corangamite,Cocoroc,Melbourne,-37.89016777149549,144.67403984987567,Terang,Great Ocean Road,-38.31940076197493,143.0958198579697,636,306,146.10342602960344,71.69811320754717,8.49056603773585,0.7861635220125787,28.30188679245283,1.8867924528301887,0.7861635220125787
Glen Eira,Ararat,Caulfield North,Melbourne,-37.89671898718544,145.04064649492278,Ararat,Central Highlands,-37.325550818468905,142.92351607556006,635,438,197.00064157524716,71.96850393700788,9.921259842519685,3.622047244094488,28.03149606299213,2.8346456692913384,0.47244094488188976
Frankston,Hepburn,Carrum Downs,Peninsula,-38.131299103906926,145.16337945252351,Daylesford,Spa Country,-37.35070067798535,144.060187683293,635,145,130.16711629393726,76.06299212598425,11.968503937007874,0.47244094488188976,23.937007874015748,3.149606299212598,0.15748031496062992
Loddon,Stonnington,Inglewood (Vic.),Bendigo Loddon,-36.4550804760836,143.92631495641191,Prahran,Melbourne,-37.853919746325715,145.02111387375666,634,365,183.32028613750774,68.29652996845425,9.46372239747634,2.6813880126182967,31.703470031545745,6.309148264984227,0.7886435331230284
Benalla,Maroondah,Molyullah,High Country,-36.547081151597965,145.99153183099918,Ringwood North,Melbourne,-37.80413324409861,145.25924593394433,633,148,154.09969548671063,84.83412322274881,18.64139020537125,2.843601895734597,15.165876777251185,1.7377567140600316,0.47393364928909953
Greater Geelong,Campaspe,Ocean Grove,Geelong and the Bellarine,-38.15019675302578,144.38958580418054,Echuca,Central Murray,-36.23581917987795,144.8057801454641,632,380,216.03699094016426,71.51898734177216,14.39873417721519,2.5316455696202533,28.48101265822785,6.645569620253164,0.31645569620253167
Brimbank,Northern Grampians,Ardeer,Melbourne,-37.75022702710584,144.79610934963873,Concongella,Central Highlands,-36.97289618282438,142.8341379342186,631,233,193.74219713498303,77.97147385103011,6.022187004754358,1.109350237717908,22.028526148969892,4.91283676703645,0.7923930269413629
Yarriambiack,Boroondara,Hopetoun (Vic.),Wimmera,-36.276934841795615,142.45951240921434,Hawthorn East,Melbourne,-37.82148848520205,145.05704680842265,631,287,287.4465620915811,80.98256735340729,10.776545166402537,0.7923930269413629,19.01743264659271,2.3771790808240887,0.31695721077654515
Nillumbik,Greater Shepparton,Eltham (Vic.),Yarra Valley and the Dandenong Ranges,-37.66576187896637,145.152428397953,Shepparton,Goulburn,-36.389249928075884,145.38203467053052,630,306,143.39748090854397,63.49206349206349,15.714285714285714,1.2698412698412698,36.507936507936506,9.365079365079366,1.5873015873015872
Hepburn,Maribyrnong,Smeaton,Spa Country,-37.35070067798535,144.060187683293,Maribyrnong,Melbourne,-37.791314736205166,144.882742594336,630,361,87.49693687411866,70.95238095238095,12.698412698412698,2.0634920634920633,29.04761904761905,4.761904761904762,0.31746031746031744
Baw Baw,Macedon Ranges,Trafalgar (Vic.),Gippsland,-38.13930722747895,145.95367686001762,Riddells Creek,Macedon,-37.3798361232659,144.5841119093147,630,216,147.0591461911817,78.57142857142857,19.365079365079367,1.746031746031746,21.428571428571427,2.857142857142857,0.0
Horsham,Hume,Drung,Western Grampians,-36.72327426128316,142.19247246514456,Melbourne Airport,Melbourne,-37.615969590974,144.88136462221786,628,341,258.08892382635753,58.28025477707006,13.05732484076433,1.7515923566878981,41.71974522292994,4.936305732484077,1.1146496815286624
Horsham,Mornington Peninsula,Horsham,Western Grampians,-36.72327426128316,142.19247246514456,Mount Eliza,Peninsula,-38.287997170251494,145.02657685054575,628,191,304.5574723749763,84.07643312101911,9.713375796178344,1.1146496815286624,15.92356687898089,2.388535031847134,0.3184713375796179
Glen Eira,Swan Hill,Bentleigh,Melbourne,-37.89671898718544,145.04064649492278,Woorinen,Mallee,-35.22944126996841,143.41749828035876,628,377,330.1045622334675,75.15923566878982,12.738853503184714,2.388535031847134,24.840764331210192,3.9808917197452227,0.47770700636942676
Port Phillip,Warrnambool,Elwood,Melbourne,-37.86083503727948,144.98081873927535,Dennington,Great Ocean Road,-38.37525163167914,142.48686766993393,627,394,225.54012831544662,68.74003189792663,16.427432216905903,1.2759170653907497,31.259968102073366,7.336523125996811,0.7974481658692184
West Wimmera,Yarra,Edenhope,Western Grampians,-36.726283868785075,141.30425333561487,Fitzroy (Vic.),Melbourne,-37.79921964089451,144.98881256422413,627,170,347.17941805792924,86.28389154704944,7.974481658692185,0.7974481658692184,13.716108452950559,2.073365231259968,0.1594896331738437
Ballarat,Latrobe (Vic.),Ballarat North,Ballarat,-37.561288039129316,143.84125606621114,Newborough,Gippsland,-38.214106711553,146.4199477751795,627,365,237.6450768326205,70.65390749601276,12.918660287081341,4.146730462519936,29.346092503987244,5.422647527910686,1.7543859649122806
Strathbogie,Glen Eira,Locksley (Vic.),Goulburn,-36.784768692435414,145.38652415301266,Bentleigh,Melbourne,-37.89671898718544,145.04064649492278,627,317,127.36770530542601,74.8006379585327,13.078149920255184,0.4784688995215311,25.199362041467303,2.2328548644338118,1.1164274322169059
Warrnambool,Port Phillip,Warrnambool,Great Ocean Road,-38.37525163167914,142.48686766993393,St Kilda (Vic.),Melbourne,-37.86083503727948,144.98081873927535,626,397,225.5401283154467,67.89137380191693,13.578274760383385,1.7571884984025559,32.108626198083066,8.945686900958465,1.2779552715654952
Glen Eira,Strathbogie,Caulfield North,Melbourne,-37.89671898718544,145.04064649492278,Whroo,Goulburn,-36.784768692435414,145.38652415301266,625,314,127.36770530542596,75.03999999999999,9.76,0.8,24.959999999999997,5.28,1.44
Glenelg,Wyndham,Portland (Vic.),Great Ocean Road,-38.16418162243437,141.54725588044482,Cocoroc,Melbourne,-37.89016777149549,144.67403984987567,625,239,275.5520865750141,79.2,6.72,0.96,20.8,2.88,0.0
Frankston,South Gippsland,Frankston,Peninsula,-38.131299103906926,145.16337945252351,Outtrim,Gippsland,-38.51954182157475,145.95260113431974,624,256,81.26112350270444,66.34615384615384,6.891025641025641,0.8012820512820512,33.65384615384615,12.5,0.0
Darebin,Colac Otway,Northcote,Melbourne,-37.73856099416225,145.00957747043233,Colac,Great Ocean Road,-38.41299105402987,143.61729667481328,623,370,143.09213775006933,74.63884430176564,16.37239165329053,2.247191011235955,25.36115569823435,4.654895666131622,0.8025682182985553
Wodonga,Hume,Gateway Island,Murray East,-36.13000861559989,146.88124164163418,Mickleham,Melbourne,-37.615969590974,144.88136462221786,622,472,242.77901196388208,78.13504823151125,9.807073954983924,1.4469453376205788,21.864951768488748,1.607717041800643,0.3215434083601286
Boroondara,Northern Grampians,Ashburton,Melbourne,-37.82148848520205,145.05704680842265,Stawell,Central Highlands,-36.97289618282438,142.8341379342186,622,386,217.8536509680983,70.09646302250803,13.987138263665594,1.929260450160772,29.903536977491964,5.466237942122187,0.3215434083601286
Northern Grampians,Boroondara,Stawell,Central Highlands,-36.97289618282438,142.8341379342186,Deepdene (Vic.),Melbourne,-37.82148848520205,145.05704680842265,621,390,217.8536509680982,69.24315619967794,14.492753623188406,2.0933977455716586,30.75684380032206,6.119162640901772,0.4830917874396135
Loddon,Boroondara,Inglewood (Vic.),Bendigo Loddon,-36.4550804760836,143.92631495641191,Kew (Vic.),Melbourne,-37.82148848520205,145.05704680842265,620,360,182.01607874236163,72.58064516129032,9.516129032258064,1.7741935483870968,27.419354838709676,2.5806451612903225,0.4838709677419355
Mount Alexander,Greater Geelong,Harcourt,Bendigo Loddon,-37.05849514622917,144.23676542972527,Ocean Grove,Geelong and the Bellarine,-38.15019675302578,144.38958580418054,620,230,122.13583784967857,71.45161290322581,10.806451612903226,1.7741935483870968,28.548387096774192,4.193548387096775,0.4838709677419355
Colac Otway,Maribyrnong,Irrewillipe,Great Ocean Road,-38.41299105402987,143.61729667481328,Maribyrnong,Melbourne,-37.791314736205166,144.882742594336,619,347,130.53189688458264,77.22132471728594,21.001615508885298,2.2617124394184165,22.778675282714055,2.9079159935379644,0.48465266558966075
Moira,Yarra Ranges,Katunga,Central Murray,-36.012756256772704,145.66977243213532,Woori Yallock,Yarra Valley and the Dandenong Ranges,-37.80355893185542,145.3726635222281,619,323,200.87234628250837,75.60581583198707,15.024232633279484,2.4232633279483036,24.394184168012924,5.169628432956381,0.6462035541195477
Greater Shepparton,Cardinia,Shepparton,Goulburn,-36.389249928075884,145.38203467053052,Pakenham,Yarra Valley and the Dandenong Ranges,-38.06715044710119,145.4689113551805,618,430,186.73247998569127,72.00647249190939,14.077669902912621,2.912621359223301,27.993527508090615,3.559870550161812,0.9708737864077669
Boroondara,Yarriambiack,Kew (Vic.),Melbourne,-37.82148848520205,145.05704680842265,Hopetoun (Vic.),Wimmera,-36.276934841795615,142.45951240921434,616,282,287.44656209158114,78.0844155844156,10.38961038961039,1.2987012987012987,21.915584415584416,2.1103896103896105,0.3246753246753247
Monash,Mansfield,Glen Waverley,Melbourne,-37.895962260439134,145.1358495139286,Tolmie,High Country,-37.0783858520291,146.0652756768719,616,279,122.43024652216431,65.09740259740259,10.227272727272728,0.487012987012987,34.9025974025974,7.467532467532467,0.3246753246753247
South Gippsland,Kingston (Vic.),Nyora (Vic.),Gippsland,-38.51954182157475,145.95260113431974,Dingley Village,Melbourne,-37.98940103893782,145.09376582138896,615,281,95.38646578939364,68.130081300813,12.195121951219512,0.975609756097561,31.869918699186993,4.878048780487805,0.6504065040650406
Murrindindi,Greater Dandenong,Thornton (Vic.),High Country,-37.308016639018476,145.55761279358393,Noble Park,Melbourne,-37.986216161525185,145.18810081764852,612,317,82.13021946758089,76.63398692810458,15.849673202614378,3.431372549019608,23.366013071895424,5.065359477124183,0.49019607843137253
Yarra,Strathbogie,Carlton North,Melbourne,-37.79921964089451,144.98881256422413,Avenel,Goulburn,-36.784768692435414,145.38652415301266,610,388,118.16071620749862,70.16393442622952,10.491803278688524,2.9508196721311477,29.836065573770494,5.081967213114754,1.3114754098360655
Darebin,Moira,Reservoir (Vic.),Melbourne,-37.73856099416225,145.00957747043233,Numurkah,Central Murray,-36.012756256772704,145.66977243213532,609,315,200.6829957507123,64.03940886699507,13.30049261083744,3.6124794745484397,35.960591133004925,5.911330049261084,1.8062397372742198
East Gippsland,Golden Plains,Toorloo Arm,Lakes,-37.794405216667975,147.83852324975172,Mount Mercer,Geelong and the Bellarine,-37.88216884351768,143.97231278993613,609,224,339.62974737137176,78.98193760262726,5.254515599343185,0.9852216748768473,21.01806239737274,2.4630541871921183,0.49261083743842365
Greater Geelong,Mount Alexander,Barwon Heads,Geelong and the Bellarine,-38.15019675302578,144.38958580418054,Castlemaine,Bendigo Loddon,-37.05849514622917,144.23676542972527,608,211,122.1358378496786,69.73684210526315,9.539473684210527,2.302631578947368,30.263157894736842,5.921052631578947,0.4934210526315789
Merri-bek,Moira,Oak Park,Melbourne,-37.734555271295385,144.9454216976057,Nathalia,Central Murray,-36.012756256772704,145.66977243213532,606,342,202.0043997485117,68.64686468646865,13.2013201320132,3.3003300330033,31.353135313531354,3.7953795379537953,1.3201320132013201
East Gippsland,Greater Geelong,Lakes Entrance,Lakes,-37.794405216667975,147.83852324975172,Belmont (Vic.),Geelong and the Bellarine,-38.15019675302578,144.38958580418054,606,364,304.8787696209099,75.24752475247524,12.706270627062707,1.65016501650165,24.752475247524753,4.62046204620462,2.145214521452145
Greater Bendigo,Swan Hill,Woodvale (Vic.),Bendigo Loddon,-36.76027365719228,144.29640191322605,Swan Hill,Mallee,-35.22944126996841,143.41749828035876,605,317,187.68642468827892,73.22314049586777,9.090909090909092,2.3140495867768593,26.776859504132233,1.6528925619834711,0.3305785123966942
Mount Alexander,Banyule,Campbells Creek,Bendigo Loddon,-37.05849514622917,144.23676542972527,Heidelberg,Melbourne,-37.73212598630642,145.07961429390113,605,216,105.61430611146879,77.35537190082644,12.231404958677686,6.9421487603305785,22.644628099173552,2.1487603305785123,0.1652892561983471
Buloke,Melbourne,Wooroonook,Wimmera,-36.11992483355926,143.07087986220304,Melbourne,Melbourne,-37.81112228169855,144.95439503242488,604,399,251.71415194767516,71.35761589403974,13.245033112582782,2.3178807947019866,28.642384105960268,3.9735099337748347,1.6556291390728477
Campaspe,Banyule,Rochester (Vic.),Central Murray,-36.23581917987795,144.8057801454641,Viewbank,Melbourne,-37.73212598630642,145.07961429390113,604,380,168.1498844262108,72.68211920529801,14.90066225165563,3.9735099337748347,27.31788079470199,4.801324503311259,0.8278145695364238
East Gippsland,Cardinia,Bengworden,Lakes,-37.794405216667975,147.83852324975172,Pakenham,Yarra Valley and the Dandenong Ranges,-38.06715044710119,145.4689113551805,603,428,210.02295847042345,72.13930348258707,9.286898839137644,0.33167495854063017,27.860696517412936,2.9850746268656714,1.1608623548922055
Moyne,Horsham,Mortlake (Vic.),Great Ocean Road,-38.259529708272304,142.46182737154044,Horsham,Western Grampians,-36.72327426128316,142.19247246514456,602,146,172.46862480257525,82.72425249169434,9.136212624584719,0.16611295681063123,17.275747508305646,3.322259136212625,0.4983388704318937
Glen Eira,Corangamite,Carnegie,Melbourne,-37.89671898718544,145.04064649492278,Terang,Great Ocean Road,-38.31940076197493,143.0958198579697,602,378,176.52737284448344,69.76744186046511,13.78737541528239,1.9933554817275747,30.23255813953488,6.146179401993355,0.8305647840531563
Strathbogie,Yarra,Nagambie,Goulburn,-36.784768692435414,145.38652415301266,Carlton North,Melbourne,-37.79921964089451,144.98881256422413,600,400,118.16071620749875,69.5,13.0,2.666666666666667,30.5,4.0,1.3333333333333335
Latrobe (Vic.),Macedon Ranges,Moe,Gippsland,-38.214106711553,146.4199477751795,Malmsbury,Macedon,-37.3798361232659,144.5841119093147,600,219,186.07246375106,74.0,12.5,2.3333333333333335,26.0,6.666666666666667,1.1666666666666667
Wodonga,Mitchell,Barnawartha North,Murray East,-36.13000861559989,146.88124164163418,Wandong,Goulburn,-37.28867843225204,145.01093817127924,599,474,210.69560249717398,73.45575959933221,7.345575959933222,1.001669449081803,26.54424040066778,1.5025041736227045,0.0
Colac Otway,Bayside (Vic.),Birregurra,Great Ocean Road,-38.41299105402987,143.61729667481328,Brighton East,Melbourne,-37.937200247483275,145.01525321339588,599,321,133.1587934173784,65.6093489148581,12.353923205342237,1.1686143572621035,34.390651085141904,6.51085141903172,1.001669449081803
Brimbank,Glenelg,Albanvale,Melbourne,-37.75022702710584,144.79610934963873,Portland (Vic.),Great Ocean Road,-38.16418162243437,141.54725588044482,598,220,288.5188856458467,77.59197324414716,13.210702341137123,1.6722408026755853,22.40802675585284,4.51505016722408,0.16722408026755853
Macedon Ranges,Latrobe (Vic.),Romsey,Macedon,-37.3798361232659,144.5841119093147,Traralgon,Gippsland,-38.214106711553,146.4199477751795,597,216,186.07246375105998,74.7068676716918,12.562814070351758,2.0100502512562812,25.29313232830821,5.527638190954774,0.6700167504187605
Hepburn,Greater Geelong,Leonards Hill,Spa Country,-37.35070067798535,144.060187683293,Ocean Grove,Geelong and the Bellarine,-38.15019675302578,144.38958580418054,596,354,93.49801243285631,70.13422818791946,10.234899328859061,0.6711409395973155,29.86577181208054,2.684563758389262,0.33557046979865773
Mansfield,Monash,Bonnie Doon (Vic.),High Country,-37.0783858520291,146.0652756768719,Mount Waverley,Melbourne,-37.895962260439134,145.1358495139286,595,255,122.43024652216434,64.53781512605042,14.285714285714285,1.5126050420168067,35.46218487394958,6.050420168067227,0.16806722689075632
Greater Geelong,East Gippsland,Mount Duneed,Geelong and the Bellarine,-38.15019675302578,144.38958580418054,Bairnsdale,Lakes,-37.794405216667975,147.83852324975172,595,365,304.8787696209098,71.76470588235294,10.756302521008404,1.1764705882352942,28.235294117647058,4.705882352941177,3.0252100840336134
Moyne,Cardinia,Port Fairy,Great Ocean Road,-38.259529708272304,142.46182737154044,Pakenham,Yarra Valley and the Dandenong Ranges,-38.06715044710119,145.4689113551805,594,96,263.7581900264784,86.53198653198653,2.525252525252525,1.1784511784511784,13.468013468013467,2.356902356902357,0.0
Campaspe,Maribyrnong,Echuca,Central Murray,-36.23581917987795,144.8057801454641,Maidstone,Melbourne,-37.791314736205166,144.882742594336,594,398,173.0981244349439,67.50841750841751,15.824915824915825,3.1986531986531985,32.49158249158249,6.7340067340067336,1.0101010101010102
Whitehorse,Ararat,Mont Albert,Melbourne,-37.82583187153571,145.1493299003282,Ararat,Central Highlands,-37.325550818468905,142.92351607556006,594,288,203.8845311245043,62.2895622895623,8.922558922558922,1.8518518518518516,37.71043771043771,3.3670033670033668,0.33670033670033667
Wangaratta,Darebin,Wangaratta (Vic.),High Country,-36.37370291551564,146.3366016864766,Northcote,Melbourne,-37.73856099416225,145.00957747043233,593,395,192.08778450953838,63.74367622259697,10.45531197301855,2.866779089376054,36.25632377740304,7.925801011804384,1.6863406408094435
Yarra,West Wimmera,Fitzroy (Vic.),Melbourne,-37.79921964089451,144.98881256422413,Kaniva,Western Grampians,-36.726283868785075,141.30425333561487,593,145,347.1794180579293,85.66610455311972,7.925801011804384,0.6745362563237773,14.333895446880272,2.866779089376054,0.33726812816188867
Mount Alexander,Nillumbik,Castlemaine,Bendigo Loddon,-37.05849514622917,144.23676542972527,St Andrews (Vic.),Yarra Valley and the Dandenong Ranges,-37.66576187896637,145.152428397953,592,164,105.3963633766576,67.39864864864865,18.58108108108108,1.5202702702702704,32.60135135135135,4.72972972972973,1.1824324324324325
Banyule,Mount Alexander,Bellfield (Banyule - Vic.),Melbourne,-37.73212598630642,145.07961429390113,Harcourt,Bendigo Loddon,-37.05849514622917,144.23676542972527,592,211,105.61430611146888,79.22297297297297,12.5,7.4324324324324325,20.777027027027025,4.054054054054054,0.33783783783783783
Glenelg,Brimbank,Narrawong,Great Ocean Road,-38.16418162243437,141.54725588044482,Albanvale,Melbourne,-37.75022702710584,144.79610934963873,592,208,288.51888564584675,76.52027027027027,12.162162162162163,2.195945945945946,23.47972972972973,4.054054054054054,0.33783783783783783
Moyne,Yarra Ranges,Caramut,Great Ocean Road,-38.259529708272304,142.46182737154044,Belgrave,Yarra Valley and the Dandenong Ranges,-37.80355893185542,145.3726635222281,592,246,259.9264660792127,79.22297297297297,15.371621621621623,4.5608108108108105,20.777027027027025,1.1824324324324325,1.5202702702702704
Whittlesea,Central Goldfields,South Morang,Melbourne,-37.64816594310683,145.05003407019333,Maryborough (Vic.),Bendigo Loddon,-37.02905323881371,143.74290351092444,591,165,134.50922068573146,78.34179357021996,9.137055837563452,5.245346869712352,21.658206429780034,3.5532994923857872,2.030456852791878
Frankston,Surf Coast,Carrum Downs,Peninsula,-38.131299103906926,145.16337945252351,Torquay (Vic.),Great Ocean Road,-38.34001966417261,144.21173470770407,590,305,86.2960847236777,59.83050847457627,10.677966101694915,2.711864406779661,40.16949152542373,6.610169491525424,1.1864406779661016
Melbourne,Buloke,Melbourne,Melbourne,-37.81112228169855,144.95439503242488,Charlton (Vic.),Wimmera,-36.11992483355926,143.07087986220304,589,397,251.71415194767505,71.64685908319186,12.39388794567063,2.2071307300509337,28.35314091680815,5.942275042444821,0.8488964346349746
Colac Otway,Knox,Elliminyt,Great Ocean Road,-38.41299105402987,143.61729667481328,Wantirna,Melbourne,-37.87935573451447,145.24961212130876,589,189,154.58142790304512,78.60780984719864,10.186757215619695,1.3582342954159592,21.39219015280136,4.074702886247878,0.5093378607809848
Strathbogie,Monash,Euroa,Goulburn,-36.784768692435414,145.38652415301266,Ashwood,Melbourne,-37.895962260439134,145.1358495139286,588,285,125.53052198633989,68.02721088435374,7.312925170068027,4.081632653061225,31.97278911564626,5.782312925170068,1.0204081632653061
Nillumbik,Mount Alexander,Plenty (Vic.),Yarra Valley and the Dandenong Ranges,-37.66576187896637,145.152428397953,Yapeen,Bendigo Loddon,-37.05849514622917,144.23676542972527,588,172,105.39636337665753,67.17687074829932,16.3265306122449,0.6802721088435374,32.82312925170068,4.2517006802721085,1.530612244897959
Wodonga,Glen Eira,Wodonga,Murray East,-36.13000861559989,146.88124164163418,Elsternwick,Melbourne,-37.89671898718544,145.04064649492278,588,377,255.5251585385862,76.87074829931973,22.61904761904762,2.2108843537414966,23.12925170068027,3.571428571428571,0.6802721088435374
Maribyrnong,Hepburn,West Footscray,Melbourne,-37.791314736205166,144.882742594336,Trentham,Spa Country,-37.35070067798535,144.060187683293,587,335,87.49693687411869,71.37989778534923,13.62862010221465,2.385008517887564,28.620102214650768,4.940374787052811,0.17035775127768313
Yarra Ranges,Moyne,Warburton (Vic.),Yarra Valley and the Dandenong Ranges,-37.80355893185542,145.3726635222281,Dundonnell,Great Ocean Road,-38.259529708272304,142.46182737154044,585,253,259.9264660792128,77.94871794871796,14.529914529914532,4.444444444444445,22.05128205128205,1.5384615384615385,1.3675213675213675
Murrindindi,Brimbank,Flowerdale (Vic.),High Country,-37.308016639018476,145.55761279358393,Delahey,Melbourne,-37.75022702710584,144.79610934963873,585,308,83.22886373626454,74.35897435897436,14.358974358974358,1.1965811965811968,25.64102564102564,4.786324786324787,0.3418803418803419
Surf Coast,Kingston (Vic.),Lorne (Vic.),Great Ocean Road,-38.34001966417261,144.21173470770407,Mordialloc,Melbourne,-37.98940103893782,145.09376582138896,585,422,86.40700273456078,63.760683760683754,10.94017094017094,1.5384615384615385,36.23931623931624,5.299145299145299,0.0
